year,STNAME,CTYNAME,POPESTIMATE,NPOPCHG,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,GQESTIMATES,RBIRTH,RDEATH,RNATURALINC,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG
2016,Arkansas,Polk County,20173,-52,247,284,-37,10,-7,3,-18,155,12.228328135,14.060101985,-1.83177385,0.4950740136,-0.346551809,0.1485222041
2016,Arkansas,Pope County,63779,287,807,565,242,57,9,66,-21,3825,12.681600679,8.8786919251,3.8029087538,0.895726442,0.1414304908,1.0371569328
2016,Arkansas,Prairie County,8251,-29,91,106,-15,0,-10,-10,-4,131,11.009618293,12.824390539,-1.814772246,0.0,-1.209848164,-1.209848164
2016,Arkansas,Pulaski County,393250,318,5444,3663,1781,783,-1994,-1211,-252,9043,13.849210488,9.3184529791,4.5307575091,1.9919051823,-5.072616773,-3.080711591
2016,Arkansas,Randolph County,17448,-7,194,252,-58,-6,71,65,-14,349,11.116522935,14.440019483,-3.323496548,-0.343809988,4.0684181875,3.7246081999
2016,Arkansas,St. Francis County,26196,-382,335,294,41,30,-455,-425,2,4089,12.695645583,11.141850153,1.5537954296,1.136923485,-17.24333952,-16.10641604
2016,Arkansas,Saline County,118703,1345,1350,1071,279,76,945,1021,45,1414,11.437721606,9.0739258073,2.3637957985,0.6439013645,8.0064051241,8.6503064886
2016,Arkansas,Scott County,10277,-233,124,116,8,2,-271,-269,28,79,11.930533507,11.160821667,0.7697118391,0.1924279598,-26.07398855,-25.88156059
2016,Arkansas,Searcy County,7967,117,72,109,-37,3,156,159,-5,71,9.1041284694,13.782638933,-4.678510463,0.3793386862,19.725611684,20.10495037
2016,Arkansas,Sebastian County,127793,203,1712,1236,476,173,-411,-238,-35,2383,13.407313721,9.6795792985,3.7277344224,1.3548278468,-3.218695058,-1.863867211
2016,Arkansas,Sevier County,16910,-316,242,148,94,7,-429,-422,12,173,14.178579798,8.6711975627,5.5073822358,0.410124209,-25.1347551,-24.72463089
2016,Arkansas,Sharp County,17157,226,205,250,-45,7,275,282,-11,189,12.02769303,14.667918329,-2.640225299,0.4107017132,16.134710162,16.545411875
2016,Arkansas,Stone County,12539,109,115,153,-38,-4,159,155,-8,151,9.2114221635,12.255196444,-3.04377428,-0.320397293,12.735792383,12.41539509
2016,Arkansas,Union County,39887,-271,547,533,14,-2,-287,-289,4,524,13.667312137,13.317508901,0.3498032357,-0.049971891,-7.170966331,-7.220938222
2016,Arkansas,Van Buren County,16628,-152,161,234,-73,1,-66,-65,-14,189,9.6384099617,14.00862069,-4.370210728,0.0598659004,-3.951149425,-3.891283525
2016,Arkansas,Washington County,228049,3816,3142,1508,1634,490,1637,2127,55,8312,13.893986495,6.6684059945,7.2255805007,2.1667897462,7.2388465603,9.4056363066
2016,Arkansas,White County,79263,250,982,815,167,68,13,81,2,3575,12.408703783,10.298465971,2.1102378124,0.8592585105,0.1642700094,1.0235285198
2016,Arkansas,Woodruff County,6641,-86,64,99,-35,0,-56,-56,5,106,9.5751047277,14.811490126,-5.236385398,0.0,-8.378216637,-8.378216637
2016,Arkansas,Yell County,21552,-55,250,243,7,10,-66,-56,-6,323,11.585069163,11.260687226,0.3243819366,0.4634027665,-3.058458259,-2.595055492
2016,California,California,39250017,256077,502848,273850,228998,142553,-109023,33530,-6451,813569,12.853337671,6.9999016026,5.8534360679,3.6438085564,-2.786745563,0.8570629934
2016,California,Alameda County,1647704,14957,20018,10695,9323,11548,-5216,6332,-698,36415,12.204419453,6.5204449022,5.6839745511,7.0404953465,-3.180050548,3.8604447986
2016,California,Alpine County,1071,-35,4,5,-1,1,-40,-39,5,24,3.6747818098,4.5934772623,-0.918695452,0.9186954525,-36.7478181,-35.82912265
2016,California,Amador County,37383,357,305,413,-108,17,472,489,-24,3235,8.1979330457,11.100807698,-2.902874652,0.456933973,12.686637369,13.143571342
2016,California,Butte County,226864,1613,2520,2444,76,228,1301,1529,8,5396,11.147606251,10.811408602,0.3361976488,1.0085929465,5.7551729095,6.763765856
2016,California,Calaveras County,45171,331,374,498,-124,22,427,449,6,493,8.3100954328,11.065314239,-2.755218807,0.4888291431,9.4877292775,9.9765584206
2016,California,Colusa County,21588,270,295,127,168,10,100,110,-8,268,13.750990537,5.9199179602,7.8310725773,0.4661352725,4.6613527246,5.127487997
2016,California,Contra Costa County,1135127,11896,12785,8347,4438,3820,4093,7913,-455,10542,11.322385556,7.3920963815,3.9302891747,3.3829888795,3.6247574565,7.0077463361
2016,California,Del Norte County,27540,239,302,246,56,39,148,187,-4,2916,11.013657665,8.9713900184,2.0422676465,1.4222935395,5.3974216371,6.8197151766
2016,California,El Dorado County,185625,1266,1639,1589,50,166,1128,1294,-78,1644,8.8598425878,8.5895606296,0.2702819581,0.897336101,6.0975609756,6.9948970766
2016,California,Fresno County,979915,7785,15767,7049,8718,1721,-2643,-922,-11,17435,16.154340704,7.2221695709,8.9321711333,1.7632790228,-2.707929377,-0.944650354
2016,California,Glenn County,28085,124,395,241,154,15,-26,-11,-19,316,14.095564358,8.6000785069,5.4954858509,0.5352745959,-0.9278093,-0.392534704
2016,California,Humboldt County,136646,1263,1476,1345,131,90,1100,1190,-58,5518,10.851784185,9.8886515776,0.9631326072,0.6616941576,8.0873730374,8.749067195
2016,California,Imperial County,180883,1077,3201,1019,2182,349,-1417,-1068,-37,8870,17.749363025,5.6502970703,12.099065954,1.9351851595,-7.857184444,-5.921999285
2016,California,Inyo County,18144,-107,213,168,45,16,-157,-141,-11,429,11.70490452,9.2320373678,2.4728671521,0.8792416541,-8.627558731,-7.748317077
2016,California,Kern County,884788,5291,14173,6094,8079,1720,-4228,-2508,-280,32350,16.066565209,6.9081809345,9.1583842746,1.9497983602,-4.792876434,-2.843078074
2016,California,Kings County,149785,-546,2324,849,1475,224,-2224,-2000,-21,16201,15.487344893,5.6578123126,9.8295325807,1.4927561343,-14.8209359,-13.32817977
2016,California,Lake County,64116,-330,737,881,-144,17,-187,-170,-16,1136,11.465285232,13.705449511,-2.240164279,0.2644638385,-2.909102223,-2.644638385
2016,California,Lassen County,30870,-463,316,181,135,28,-658,-630,32,7682,10.160281658,5.8196550006,4.3406266579,0.9002781216,-21.15653586,-20.25625774
2016,California,Los Angeles County,10137915,25660,128480,66489,61991,42607,-75168,-32561,-3770,176710,12.689276189,6.5667596865,6.1225165023,4.2080634385,-7.423937676,-3.215874237
2016,California,Madera County,154697,391,2276,1066,1210,189,-996,-807,-12,7504,14.731248564,6.8996093889,7.831639175,1.2232890943,-6.446539354,-5.22325026
2016,California,Marin County,260651,-403,2308,1979,329,852,-1616,-764,32,7958,8.8479121343,7.5866629609,1.2612491734,3.2662136648,-6.195071928,-2.928858263
2016,California,Mariposa County,17410,-143,153,179,-26,20,-159,-139,22,725,8.7521093728,10.239395933,-1.48728656,1.1440665847,-9.095329348,-7.951262763
2016,California,Mendocino County,87628,275,1026,876,150,62,141,203,-78,1991,11.726987502,10.012515645,1.7144718569,0.7086483675,1.6116035455,2.3202519131
2016,California,Merced County,268672,1571,4188,1730,2458,289,-1145,-856,-31,5747,15.63348657,6.4579588744,9.1755276955,1.0788150952,-4.274198215,-3.195383119
2016,California,Modoc County,8795,-138,67,105,-38,11,-133,-122,22,357,7.5586642599,11.84566787,-4.28700361,1.2409747292,-15.00451264,-13.76353791
2016,California,Mono County,13981,96,137,44,93,25,-42,-17,20,322,9.8327711189,3.1579702864,6.6748008326,1.7943012991,-3.014426182,-1.220124883
2016,California,Monterey County,435232,3225,6452,2630,3822,917,-1266,-349,-248,18190,14.879404639,6.0652253877,8.8141792516,2.114757293,-2.919610396,-0.804853103
2016,California,Napa County,142166,312,1483,1296,187,373,-298,75,50,4998,10.442926554,9.126117879,1.3168086754,2.6265755933,-2.098443772,0.5281318217
2016,California,Nevada County,99107,278,847,960,-113,56,432,488,-97,1204,8.5583218818,9.7001050845,-1.141783203,0.5658394633,4.365047288,4.9308867513
2016,California,Orange County,3172532,15959,38433,20520,17913,11747,-12409,-662,-1292,42892,12.144845124,6.4843291429,5.6605159813,3.712057234,-3.921249529,-0.209192295
2016,California,Placer County,380531,6148,3705,3253,452,394,5015,5409,287,3766,9.8156876147,8.6182002188,1.1974873959,1.0438275088,13.286281616,14.330109125
2016,California,Plumas County,18627,226,142,197,-55,13,273,286,-5,280,7.6698714486,10.640596305,-2.970724857,0.7021713298,14.745597926,15.447769256
2016,California,Riverside County,2387741,34849,30845,17092,13753,3099,16961,20060,1036,33834,13.013030116,7.2108513779,5.8021787386,1.3074203382,7.1555844968,8.463004835
2016,California,Sacramento County,1514460,17816,19978,12123,7855,4773,4850,9623,338,22572,13.269551633,8.052196138,5.2173554949,3.1702657896,3.2214098218,6.3916756113
2016,California,San Benito County,59414,941,715,322,393,14,560,574,-26,385,12.130260334,5.4628585001,6.667401834,0.237515587,9.5006234784,9.7381390654
2016,California,San Bernardino County,2140096,17551,31183,14506,16677,2790,-1657,1133,-259,37630,14.630835672,6.8061091703,7.8247265017,1.3090476069,-0.777452288,0.5315953185
2016,California,San Diego County,3317749,27504,44652,22552,22100,14447,-8300,6147,-743,105973,13.514540116,6.8256720572,6.6888680589,4.3725826628,-2.512108819,1.8604738443
2016,California,San Francisco County,870887,8883,9262,6235,3027,7656,-1813,5843,13,23535,10.689650994,7.1960671502,3.4935838434,8.8361010589,-2.092457056,6.743644003
2016,California,San Joaquin County,733709,10213,10239,5701,4538,1424,4156,5580,95,15110,14.052930096,7.824568266,6.2283618297,1.9544264534,5.7040704637,7.658496917
2016,California,San Luis Obispo County,282887,1927,2666,2414,252,220,1375,1595,80,15800,9.4564660271,8.5626065227,0.8938595044,0.7803535356,4.8772095976,5.6575631333
2016,California,San Mateo County,764797,1606,9196,5151,4045,4719,-7418,-2699,260,8668,12.036743744,6.7421995461,5.294544198,6.1767500792,-9.709500336,-3.532750257
2016,California,Santa Barbara County,446170,2355,5841,3216,2625,1493,-1605,-112,-158,18835,13.126063922,7.227088097,5.8989758254,3.3551127266,-3.606802362,-0.251689635
2016,California,Santa Clara County,1919402,9297,23834,10944,12890,17691,-21349,-3658,65,30498,12.44755526,5.7156182245,6.7319370352,9.2393093941,-11.14973807,-1.910428679
2016,California,Santa Cruz County,274673,1046,3006,1877,1129,327,-313,14,-97,13656,10.964800292,6.8466168156,4.1181834762,1.1927776765,-1.141710742,0.0510669342
2016,California,Shasta County,179631,330,2072,2227,-155,217,266,483,2,2828,11.545362353,12.409035695,-0.863673342,1.2091426788,1.4821748966,2.6913175755
2016,California,Sierra County,2947,-36,22,31,-9,2,-25,-23,-4,33,7.4198988196,10.455311973,-3.035413153,0.6745362563,-8.431703204,-7.757166948
2016,California,Siskiyou County,43603,120,422,543,-121,38,236,274,-33,578,9.6915692534,12.470431527,-2.778862274,0.8727005489,5.4199297246,6.2926302735
2016,California,Solano County,440207,5886,5302,3472,1830,1137,2784,3921,135,11318,12.125397929,7.9402832156,4.1851147133,2.6002597973,6.3668630393,8.9671228365
2016,California,Sonoma County,503070,1596,5084,4359,725,592,298,890,-19,10396,10.122005607,8.6785646024,1.4434410041,1.1786442406,0.5933040265,1.7719482671
2016,California,Stanislaus County,541560,6175,7708,4281,3427,868,2012,2880,-132,6413,14.314565739,7.9502667267,6.3642990125,1.611967185,3.7364953642,5.3484625492
2016,California,Sutter County,96651,673,1327,804,523,371,-213,158,-8,737,13.777780085,8.3476527418,5.4301273432,3.8519641383,-2.211505017,1.6404591209
2016,California,Tehama County,63276,203,824,657,167,15,40,55,-19,846,13.043237382,10.399765728,2.6434716539,0.2374375737,0.6331668632,0.8706044369
2016,California,Trinity County,12782,-286,105,169,-64,4,-263,-259,37,385,8.1237911025,13.075435203,-4.951644101,0.3094777563,-20.34816248,-20.03868472
2016,California,Tulare County,460437,2199,7575,3119,4456,262,-2331,-2069,-188,4808,16.491142134,6.7902141671,9.7009279669,0.5703866982,-5.074699976,-4.504313277
2016,California,Tuolumne County,53804,189,472,653,-181,65,335,400,-30,3598,8.7880170175,12.15799812,-3.369981102,1.2102142079,6.2372578408,7.4474720487
2016,California,Ventura County,849738,2019,10348,5996,4352,1468,-3710,-2242,-91,11204,12.192355977,7.0646855856,5.1276703917,1.7296461707,-4.37124475,-2.64159858
2016,California,Yolo County,215802,3600,2454,1336,1118,1128,1277,2405,77,9136,11.46718255,6.242932309,5.2242502407,5.2709787759,5.9672339511,11.238212727
2016,California,Yuba County,75275,976,1175,555,620,147,222,369,-13,1279,15.711286721,7.4210758554,8.2902108655,1.9655822536,2.9684303422,4.9340125958
2016,Colorado,Colorado,5540545,91726,67453,37121,30332,10557,50216,60773,621,118125,12.276051644,6.7558049765,5.5202466676,1.9213122798,9.1390184182,11.060330698
2016,Colorado,Adams County,498187,7513,7197,2998,4199,874,2580,3454,-140,4085,14.556140853,6.063541792,8.4925990609,1.7676903023,5.2181246909,6.9858149932
2016,Colorado,Alamosa County,16654,219,225,112,113,0,102,102,4,1275,13.599685696,6.7696213243,6.8300643718,0.0,6.1651908489,6.1651908489
2016,Colorado,Arapahoe County,637068,7827,7987,4011,3976,2371,1684,4055,-204,4337,12.6146146,6.3349466836,6.2796679168,3.7447416073,2.6596983833,6.4044399906
2016,Colorado,Archuleta County,12854,470,107,94,13,13,449,462,-5,129,8.4792772803,7.4490847135,1.0301925668,1.0301925668,35.581266344,36.611458911
2016,Colorado,Baca County,3568,-31,33,51,-18,0,-13,-13,0,82,9.2088740059,14.231896191,-5.023022185,0.0,-3.627738245,-3.627738245
2016,Colorado,Bent County,5861,-31,36,46,-10,13,-32,-19,-2,1932,6.126095465,7.8277886497,-1.701693185,2.2122011401,-5.445418191,-3.233217051
2016,Colorado,Boulder County,322226,3488,2911,1860,1051,876,1572,2448,-11,11247,9.0831934399,5.8037580894,3.2794353505,2.7333828421,4.9051116755,7.6384945176
2016,Colorado,Broomfield County,66529,1644,735,369,366,95,1142,1237,41,282,11.186022798,5.615840017,5.5701827811,1.4458124705,17.380187803,18.826000274
2016,Colorado,Chaffee County,19058,452,144,171,-27,12,476,488,-9,1447,7.6465590484,9.08028887,-1.433729822,0.637213254,25.276125743,25.913338997
2016,Colorado,Cheyenne County,1848,32,28,15,13,5,12,17,2,42,15.283842795,8.1877729258,7.096069869,2.7292576419,6.5502183406,9.2794759825
2016,Colorado,Clear Creek County,9436,72,55,58,-3,35,-1,34,41,84,5.8510638298,6.170212766,-0.319148936,3.7234042553,-0.106382979,3.6170212766
2016,Colorado,Conejos County,8129,4,119,74,45,8,-51,-43,2,36,14.642549526,9.1054509659,5.5370985604,0.9843730774,-6.275378368,-5.291005291
2016,Colorado,Costilla County,3721,158,26,23,3,6,145,151,4,0,7.1389346513,6.3152114223,0.823723229,1.647446458,39.813289401,41.460735859
2016,Colorado,Crowley County,5694,55,31,32,-1,24,22,46,10,2604,5.4707491397,5.6472249184,-0.176475779,4.2354186888,3.8824671314,8.1178858202
2016,Colorado,Custer County,4602,177,24,37,-13,0,194,194,-4,150,5.3173811898,8.1976293342,-2.880248144,0.0,42.982164617,42.982164617
2016,Colorado,Delta County,30442,492,280,370,-90,22,534,556,26,702,9.2727513578,12.25327858,-2.980527222,0.728573321,17.684461518,18.413034839
2016,Colorado,Denver County,693060,13028,10082,4825,5257,2016,5715,7731,40,16374,14.685104858,7.027934035,7.6571708232,2.936438345,8.3242783441,11.260716689
2016,Colorado,Dolores County,2056,75,20,6,14,0,61,61,0,0,9.908347783,2.9725043349,6.9358434481,0.0,30.220460738,30.220460738
2016,Colorado,Douglas County,328632,6251,3453,1311,2142,566,3397,3963,146,647,10.608083095,4.0275693419,6.5805137532,1.7388285641,10.43604352,12.174872084
2016,Colorado,Eagle County,53989,643,656,108,548,82,-15,67,28,79,12.22341268,2.0123911119,10.211021568,1.527926585,-0.279498766,1.2484278194
2016,Colorado,Elbert County,25231,533,207,131,76,7,445,452,5,73,8.2917743195,5.247451381,3.0443229386,0.2803981654,17.825311943,18.105710108
2016,Colorado,El Paso County,688284,13994,9619,4429,5190,1329,7410,8739,65,18336,14.118866205,6.5009313256,7.6179348791,1.9507197407,10.876473498,12.827193239
2016,Colorado,Fremont County,47446,733,388,547,-159,87,776,863,29,8175,8.2413789441,11.618645058,-3.377266114,1.8479380622,16.482757888,18.33069595
2016,Colorado,Garfield County,58887,1119,794,352,442,33,656,689,-12,883,13.61278985,6.0348892032,7.5779006472,0.5657708628,11.24683897,11.812609832
2016,Colorado,Gilpin County,5931,114,35,25,10,2,88,90,14,49,5.9584610146,4.2560435819,1.7024174328,0.3404834866,14.981273408,15.321756895
2016,Colorado,Grand County,15008,428,108,61,47,5,368,373,8,223,7.3002568609,4.123293227,3.1769636339,0.3379748547,24.874949304,25.212924158
2016,Colorado,Gunnison County,16408,271,147,68,79,-3,191,188,4,1058,9.0336457213,4.1788293133,4.8548164081,-0.184360117,11.7375941,11.553233984
2016,Colorado,Hinsdale County,788,19,8,5,3,0,11,11,5,56,10.276172126,6.4226075787,3.8535645472,0.0,14.129736673,14.129736673
2016,Colorado,Huerfano County,6677,218,46,91,-45,4,246,250,13,165,7.0036540804,13.855054811,-6.851400731,0.6090133983,37.454323995,38.063337393
2016,Colorado,Jackson County,1357,5,10,9,1,0,-2,-2,6,2,7.3827980805,6.6445182724,0.738279808,0.0,-1.476559616,-1.476559616
2016,Colorado,Jefferson County,571837,6694,5981,4460,1521,592,4767,5359,-186,8178,10.520853489,7.845344685,2.675508804,1.041355169,8.3853717743,9.4267269433
2016,Colorado,Kiowa County,1373,-41,15,14,1,0,-49,-49,7,14,10.764262648,10.046645138,0.7176175099,0.0,-35.16325798,-35.16325798
2016,Colorado,Kit Carson County,8195,-39,105,79,26,7,-81,-74,9,1030,12.782275245,9.6171404224,3.1651348226,0.852151683,-9.860612332,-9.008460649
2016,Colorado,Lake County,7618,157,84,24,60,1,81,82,15,146,11.141322369,3.1832349625,7.9580874063,0.1326347901,10.743417999,10.876052789
2016,Colorado,La Plata County,55623,853,582,355,227,36,616,652,-26,1914,10.544146821,6.4315672189,4.112579602,0.6522152673,11.160127907,11.812343174
2016,Colorado,Larimer County,339993,6124,3591,2182,1409,560,4028,4588,127,9367,10.657968545,6.4761034158,4.1818651297,1.6620613716,11.954970009,13.61703138
2016,Colorado,Las Animas County,14103,36,119,161,-42,12,68,80,-2,867,8.4487042953,11.430599929,-2.981895634,0.851970181,4.8278310259,5.679801207
2016,Colorado,Lincoln County,5643,92,63,50,13,5,68,73,6,1018,11.256030016,8.9333571556,2.3226728605,0.8933357156,12.149365732,13.042701447
2016,Colorado,Logan County,21919,-27,228,191,37,25,-75,-50,-14,3278,10.395531745,8.7085375584,1.6869941867,1.139860937,-3.419582811,-2.279721874
2016,Colorado,Mesa County,150083,1682,1787,1455,332,25,1203,1228,122,4437,11.973841144,9.7492662923,2.2245748516,0.1675131665,8.0607335737,8.2282467402
2016,Colorado,Mineral County,732,8,4,2,2,0,5,5,1,0,5.4945054945,2.7472527473,2.7472527473,0.0,6.8681318681,6.8681318681
2016,Colorado,Moffat County,13109,210,182,80,102,7,106,113,-5,102,13.995693633,6.1519532452,7.8437403876,0.538295909,8.1513380498,8.6896339588
2016,Colorado,Montezuma County,26999,846,338,263,75,17,720,737,34,243,12.718242023,9.8961468995,2.8220951234,0.6396748946,27.092113185,27.731788079
2016,Colorado,Montrose County,41471,671,459,447,12,26,606,632,27,542,11.158245311,10.86652648,0.2917188317,0.6320574686,14.731800999,15.363858468
2016,Colorado,Morgan County,28274,-49,447,248,199,84,-313,-229,-19,564,15.795890242,8.7637153913,7.0321748503,2.9683552132,-11.06065693,-8.092301712
2016,Colorado,Otero County,18295,11,196,219,-23,3,44,47,-13,457,10.716531343,11.974083491,-1.257552147,0.164028541,2.4057519342,2.5697804751
2016,Colorado,Ouray County,4857,197,23,29,-6,4,191,195,8,0,4.833455921,6.0943574656,-1.260901545,0.8406010297,40.13869917,40.9793002
2016,Colorado,Park County,17166,585,102,103,-1,8,540,548,38,92,6.0449817762,6.1042463034,-0.059264527,0.4741162177,32.002844697,32.476960915
2016,Colorado,Phillips County,4288,-38,61,56,5,12,-58,-46,3,59,14.162990481,13.002089622,1.1609008591,2.7861620618,-13.46644997,-10.6802879
2016,Colorado,Pitkin County,17752,-30,127,41,86,71,-225,-154,38,72,7.1480835256,2.3076490122,4.8404345134,3.9961726797,-12.66392751,-8.667754826
2016,Colorado,Prowers County,11922,-27,163,112,51,13,-113,-100,22,342,13.656738302,9.383771103,4.2729671987,1.0891877173,-9.467554774,-8.378367056
2016,Colorado,Pueblo County,165123,2006,1926,1765,161,69,1704,1773,72,4149,11.735315623,10.754326103,0.9809895199,0.4204240799,10.382646844,10.803070924
2016,Colorado,Rio Blanco County,6545,-3,77,39,38,14,-62,-48,7,296,11.762010234,5.9573818071,5.8046284274,2.1385473154,-9.470709539,-7.332162224
